ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-473.04 ,SUPPORTED LIVING,V002436284
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-473.04 ,SUPPORTED LIVING,V002436285
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-355.50 ,SUPPORTED LIVING,V002436286
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436287
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436288
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436289
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436290
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436291
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436292
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436293
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436294
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436295
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436296
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436297
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.85 ,SUPPORTED LIVING,V002436298
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,-2.98 ,SUPPORTED LIVING,V002436299
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"21,738.24 ",SUPPORTED LIVING,V002436300
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"14,724.50 ",SUPPORTED LIVING,V002436301
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,164.80 ",SUPPORTED LIVING,V002436302
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,164.80 ",SUPPORTED LIVING,V002436303
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,976.60 ",SUPPORTED LIVING,V002436304
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"19,228.16 ",SUPPORTED LIVING,V002436305
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"22,749.72 ",SUPPORTED LIVING,V002436306
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"22,749.72 ",SUPPORTED LIVING,V002436307
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,051.78 ",SUPPORTED LIVING,V002436308
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"10,934.36 ",SUPPORTED LIVING,V002436309
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,510.00 ",SUPPORTED LIVING,V002436310
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"12,855.36 ",SUPPORTED LIVING,V002436311
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"12,855.36 ",SUPPORTED LIVING,V002436312
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"12,855.36 ",SUPPORTED LIVING,V002436313
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,609.54 ",SUPPORTED LIVING,V002436314
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,488.30 ",SUPPORTED LIVING,V002436315
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,488.30 ",SUPPORTED LIVING,V002436316
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,615.80 ",SUPPORTED LIVING,V002436317
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,954.92 ",SUPPORTED LIVING,V002436318
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,954.92 ",SUPPORTED LIVING,V002436319
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,179.28 ",SUPPORTED LIVING,V002436320
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,999.52 ",SUPPORTED LIVING,V002436321
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,999.52 ",SUPPORTED LIVING,V002436322
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,086.72 ",SUPPORTED LIVING,V002436323
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,810.68 ",SUPPORTED LIVING,V002436324
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"7,301.28 ",SUPPORTED LIVING,V002436325
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"7,301.28 ",SUPPORTED LIVING,V002436326
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,104.10 ",SUPPORTED LIVING,V002436327
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,968.80 ",SUPPORTED LIVING,V002436328
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,110.52 ",SUPPORTED LIVING,V002436329
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,930.65 ",SUPPORTED LIVING,V002436330
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"11,505.24 ",SUPPORTED LIVING,V002436331
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"11,565.12 ",SUPPORTED LIVING,V002436332
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"12,421.28 ",SUPPORTED LIVING,V002436333
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,608.00 ",SUPPORTED LIVING,V002436334
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,880.32 ,SUPPORTED LIVING,V002436335
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,880.32 ,SUPPORTED LIVING,V002436336
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,412.00 ",SUPPORTED LIVING,V002436337
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"16,576.00 ",SUPPORTED LIVING,V002436338
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,569.32 ",SUPPORTED LIVING,V002436339
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,758.05 ",SUPPORTED LIVING,V002436340
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,267.12 ",SUPPORTED LIVING,V002436341
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,427.60 ",SUPPORTED LIVING,V002436342
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,329.60 ",SUPPORTED LIVING,V002436343
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,329.60 ",SUPPORTED LIVING,V002436344
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"13,973.16 ",SUPPORTED LIVING,V002436345
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,141.40 ",SUPPORTED LIVING,V002436346
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,337.40 ",SUPPORTED LIVING,V002436347
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,074.60 ",SUPPORTED LIVING,V002436348
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,272.14 ",SUPPORTED LIVING,V002436349
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,540.08 ",SUPPORTED LIVING,V002436350
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,135.32 ",SUPPORTED LIVING,V002436351
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,135.32 ",SUPPORTED LIVING,V002436352
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,713.80 ",SUPPORTED LIVING,V002436353
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,713.80 ",SUPPORTED LIVING,V002436354
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,029.50 ",SUPPORTED LIVING,V002436355
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,870.80 ",SUPPORTED LIVING,V002436356
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,353.00 ",SUPPORTED LIVING,V002436357
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,727.70 ",SUPPORTED LIVING,V002436358
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,727.70 ",SUPPORTED LIVING,V002436359
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"18,388.64 ",SUPPORTED LIVING,V002436360
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,393.76 ",SUPPORTED LIVING,V002436361
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,944.76 ",SUPPORTED LIVING,V002436362
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,900.88 ",SUPPORTED LIVING,V002436363
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,819.84 ",SUPPORTED LIVING,V002436364
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"10,712.24 ",SUPPORTED LIVING,V002436365
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,480.50 ",SUPPORTED LIVING,V002436366
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,396.28 ",SUPPORTED LIVING,V002436367
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,792.83 ",SUPPORTED LIVING,V002436368
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,792.83 ",SUPPORTED LIVING,V002436369
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,728.28 ",SUPPORTED LIVING,V002436370
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,404.20 ",SUPPORTED LIVING,V002436371
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,404.20 ",SUPPORTED LIVING,V002436372
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,553.72 ",SUPPORTED LIVING,V002436373
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,870.80 ",SUPPORTED LIVING,V002436374
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,870.80 ",SUPPORTED LIVING,V002436375
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"34,473.76 ",SUPPORTED LIVING,V002436376
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,051.78 ",SUPPORTED LIVING,V002436377
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,713.80 ",SUPPORTED LIVING,V002436378
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,609.52 ",SUPPORTED LIVING,V002436379
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,609.52 ",SUPPORTED LIVING,V002436380
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,850.40 ",SUPPORTED LIVING,V002436381
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,480.50 ",SUPPORTED LIVING,V002436382
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,930.12 ",SUPPORTED LIVING,V002436383
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,357.72 ",SUPPORTED LIVING,V002436384
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,086.72 ",SUPPORTED LIVING,V002436385
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,051.78 ",SUPPORTED LIVING,V002436386
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,893.16 ",SUPPORTED LIVING,V002436387
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,833.50 ",SUPPORTED LIVING,V002436388
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,736.08 ",SUPPORTED LIVING,V002436389
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,804.00 ",SUPPORTED LIVING,V002436390
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,795.35 ",SUPPORTED LIVING,V002436391
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,908.68 ",SUPPORTED LIVING,V002436392
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,277.28 ",SUPPORTED LIVING,V002436393
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,863.58 ",SUPPORTED LIVING,V002436394
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,041.91 ",SUPPORTED LIVING,V002436395
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,169.68 ",SUPPORTED LIVING,V002436396
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,922.32 ",SUPPORTED LIVING,V002436397
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,609.60 ",SUPPORTED LIVING,V002436398
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,609.60 ",SUPPORTED LIVING,V002436399
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,791.88 ",SUPPORTED LIVING,V002436400
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,791.88 ",SUPPORTED LIVING,V002436401
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"11,000.48 ",SUPPORTED LIVING,V002436402
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,653.60 ",SUPPORTED LIVING,V002436403
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,004.72 ",SUPPORTED LIVING,V002436404
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"25,870.24 ",SUPPORTED LIVING,V002436405
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,037.30 ",SUPPORTED LIVING,V002436406
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,357.72 ",SUPPORTED LIVING,V002436407
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,706.00 ",SUPPORTED LIVING,V002436408
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"7,293.44 ",SUPPORTED LIVING,V002436409
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"18,388.64 ",SUPPORTED LIVING,V002436410
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,360.32 ",SUPPORTED LIVING,V002436411
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,998.88 ",SUPPORTED LIVING,V002436412
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,900.30 ",SUPPORTED LIVING,V002436413
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,900.30 ",SUPPORTED LIVING,V002436414
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,930.12 ",SUPPORTED LIVING,V002436415
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"4,609.60 ",SUPPORTED LIVING,V002436416
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"5,900.24 ",SUPPORTED LIVING,V002436417
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"1,930.12 ",SUPPORTED LIVING,V002436418
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,796.20 ",SUPPORTED LIVING,V002436419
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"24,624.60 ",SUPPORTED LIVING,V002436420
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"3,991.08 ",SUPPORTED LIVING,V002436421
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"9,282.56 ",SUPPORTED LIVING,V002436422
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"23,303.28 ",SUPPORTED LIVING,V002436423
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,796.20 ",SUPPORTED LIVING,V002436424
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"6,223.80 ",SUPPORTED LIVING,V002436425
ROCHDALE BOROUGH COUNCIL,20-Jun-25,ADULT CARE LCO FUNCTIONS,REDACTED - PERSONAL DATA,20-Jun-25,"2,615.80 ",SUPPORTED LIVING,V002436426
